9:
 num     #instances         #bytes  class name (module)
 725:            84           2016  java.util.Collections$SingletonList (java.base@21.0.6)
 726:            42           2016  javax.management.MBeanParameterInfo (java.management@21.0.6)
 727:            63           2016  kotlin.coroutines.CombinedContext
 728:            18           2016  sun.security.ec.SunEC$ProviderService (jdk.crypto.ec@21.0.6)
 729:            25           2000  com.aerospike.vector.client.proto.HnswIndexUpdate
 730:             5           1960  java.util.concurrent.ForkJoinPool (java.base@21.0.6)
 731:           101           1952  [Ljava.lang.annotation.Annotation; (java.base@21.0.6)
 732:            61           1952  jdk.internal.module.ModuleReferenceImpl$CachedHash (java.base@21.0.6)
 733:            61           1952  kotlin.reflect.jvm.internal.KClassImpl
 734:            81           1944  sun.reflect.generics.tree.TypeVariableSignature (java.base@21.0.6)
 735:            40           1920  com.aerospike.vector.client.proto.HnswIndexMergeParams
 736:            60           1920  com.google.inject.internal.ErrorId
 737:            51           1912  [Ljavax.management.MBeanOperationInfo; (java.management@21.0.6)
 738:            75           1904  [Ljava.lang.reflect.TypeVariable; (java.base@21.0.6)
 739:            39           1872  com.sun.jmx.mbeanserver.WeakIdentityHashMap$IdentityWeakReference (java.management@21.0.6)
 740:            78           1872  java.util.regex.Pattern$BitClass (java.base@21.0.6)
 741:            58           1856  org.jvnet.hk2.internal.ImmediateResults
 742:            46           1840  com.google.inject.internal.InjectorImpl$1
 743:            57           1824  org.glassfish.hk2.utilities.ContextualInput
 744:            25           1800  com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap
 745:            45           1800  net.engio.mbassy.listener.MessageListener
 746:            28           1792  kotlinx.coroutines.CancellableContinuationImpl
 747:            48           1776  [Ljava.lang.annotation.ElementType; (java.base@21.0.6)
 748:            74           1776  com.google.common.cache.LocalCache$LocalLoadingCache
 749:            33           1768  [Lcom.fasterxml.jackson.databind.introspect.AnnotationMap;
 750:            44           1760  com.google.inject.spi.ModuleSource
 751:            20           1760  io.grpc.internal.ManagedChannelOrphanWrapper$ManagedChannelReference
 752:            20           1760  io.netty.channel.epoll.EpollServerSocketChannelConfig
 753:            54           1728  java.security.spec.ECPoint (java.base@21.0.6)
 754:            54           1728  java.util.regex.Pattern$BmpCharPropertyGreedy (java.base@21.0.6)
 755:            36           1728  kotlin.reflect.jvm.internal.calls.CallerImpl$Constructor
 756:            24           1728  org.glassfish.jersey.server.model.Parameter
 757:            34           1712  [Ljava.time.format.DateTimeFormatterBuilder$DateTimePrinterParser; (java.base@21.0.6)
 758:            40           1704  [Ljava.math.BigInteger; (java.base@21.0.6)
 759:             6           1680  com.github.benmanes.caffeine.cache.BoundedBuffer$RingBuffer
 760:            70           1680  com.google.common.collect.AbstractMultiset$ElementSet
 761:            70           1680  com.google.common.collect.AbstractMultiset$EntrySet
 762:            42           1680  java.time.format.DateTimeFormatterBuilder$NumberPrinterParser (java.base@21.0.6)
 763:            19           1672  java.lang.invoke.BoundMethodHandle$SpeciesData (java.base@21.0.6)
 764:            19           1672  kotlin.reflect.jvm.internal.impl.serialization.deserialization.DeserializationContext
 765:            52           1664  io.netty.handler.codec.http2.HpackStaticTable$HeaderNameIndex
 766:            16           1664  javax.management.openmbean.OpenMBeanParameterInfoSupport (java.management@21.0.6)
 767:            26           1664  kotlin.reflect.jvm.internal.impl.protobuf.GeneratedMessageLite$GeneratedExtension
 768:            23           1656  com.google.common.collect.ArrayListMultimap
 769:            23           1656  kotlinx.coroutines.flow.internal.SafeCollector
 770:            17           1632  io.grpc.internal.KeepAliveManager
 771:            68           1632  io.grpc.stub.ServerCalls$UnaryServerCallHandler
 772:            34           1632  java.util.concurrent.atomic.AtomicReferenceFieldUpdater$AtomicReferenceFieldUpdaterImpl (java.base@21.0.6)
 773:           102           1632  java.util.regex.Pattern$$Lambda/0x800000029 (java.base@21.0.6)
 774:            50           1600  io.netty.channel.ChannelOption
 775:            20           1600  io.netty.channel.epoll.AbstractEpollServerChannel$EpollServerSocketUnsafe
 776:            50           1600  java.util.concurrent.LinkedBlockingQueue$Node (java.base@21.0.6)
 777:            40           1600  java.util.concurrent.atomic.AtomicIntegerFieldUpdater$AtomicIntegerFieldUpdaterImpl (java.base@21.0.6)
 778:            20           1600  javax.management.openmbean.ArrayType (java.management@21.0.6)
 779:            22           1584  com.aerospike.client.async.NettyEventLoop
 780:            22           1584  java.time.format.DateTimeFormatter (java.base@21.0.6)
 781:            33           1584  java.time.temporal.ValueRange (java.base@21.0.6)
 782:            28           1568  kotlinx.coroutines.ChildContinuation
 783:            15           1560  com.google.inject.internal.ProviderMethod$ReflectionProviderMethod
 784:            39           1560  jakarta.ws.rs.core.MediaType
 785:            39           1560  java.util.concurrent.Executors$DefaultThreadFactory (java.base@21.0.6)
 786:            65           1560  jdk.internal.module.SystemModuleFinders$3 (java.base@21.0.6)
 787:            39           1560  org.glassfish.jersey.internal.util.collection.Cache$OriginThreadAwareFuture
 788:            32           1536  java.math.BigDecimal (java.base@21.0.6)
 789:            64           1536  java.util.ImmutableCollections$ListN (java.base@21.0.6)
 790:            19           1520  com.google.inject.assistedinject.FactoryProvider2$AssistData
 791:            21           1512  [Ljdk.incubator.vector.VectorOperators$ConversionImpl; (jdk.incubator.vector@21.0.6)
 792:             7           1512  java.text.DecimalFormat (java.base@21.0.6)
 793:            63           1512  jdk.internal.module.SystemModuleFinders$SystemModuleReader (java.base@21.0.6)
 794:            47           1496  [Lcom.sun.management.internal.DiagnosticCommandArgumentInfo; (jdk.management@21.0.6)
 795:            31           1488  java.lang.invoke.VarHandle$AccessMode (java.base@21.0.6)
 796:             5           1480  com.github.benmanes.caffeine.cache.SSW
 797:            92           1472  [Lnet.engio.mbassy.listener.IMessageFilter;
 798:            23           1472  com.aerospike.flow.CancellableFlow$job$1
 799:            23           1472  kotlinx.coroutines.flow.AbstractFlow$collect$1
 800:            61           1464  io.netty.channel.DefaultMaxMessagesRecvByteBufAllocator$MaxMessageHandle$1
 801:            61           1464  io.netty.channel.epoll.EpollRecvByteAllocatorHandle$1
 802:            61           1464  io.netty.channel.unix.PreferredDirectByteBufAllocator
 803:            61           1464  java.util.regex.Pattern$BranchConn (java.base@21.0.6)
 804:            26           1456  [Ljava.util.Map$Entry; (java.base@21.0.6)
 805:            45           1456  [Lnet.engio.mbassy.subscription.Subscription;
 806:            26           1456  com.google.protobuf.DescriptorProtos$EnumValueDescriptorProto
 807:            26           1456  java.util.ResourceBundle$KeyElementReference (java.base@21.0.6)
 808:            26           1456  kotlinx.coroutines.ChildHandleNode
 809:            13           1456  org.jcp.xml.dsig.internal.dom.XMLDSigRI$ProviderService (java.xml.crypto@21.0.6)
 810:            30           1440  org.glassfish.jersey.model.ContractProvider
 811:            18           1440  org.glassfish.jersey.server.model.Resource$Data
 812:            30           1440  org.glassfish.jersey.uri.PathPattern
 813:            45           1440  org.jvnet.hk2.internal.ClazzCreator$ResolutionInfo
 814:            10           1440  sun.nio.ch.ServerSocketChannelImpl (java.base@21.0.6)
 815:            22           1408  com.aerospike.client.async.HashedWheelTimer
 816:            44           1408  com.sun.jmx.mbeanserver.PerInterface$MethodAndSig (java.management@21.0.6)
 817:            44           1408  java.util.regex.Pattern$$Lambda/0x800000032 (java.base@21.0.6)
 818:            44           1408  java.util.regex.Pattern$CharPropertyGreedy (java.base@21.0.6)
 819:            25           1400  ch.qos.logback.core.status.InfoStatus
 820:            25           1400  com.aerospike.vector.client.proto.IndexStorage
 821:            58           1392  org.glassfish.hk2.utilities.cache.internal.WeakCARCacheImpl$CarValue
 822:            43           1376  java.lang.management.ManagementPermission (java.management@21.0.6)
 823:            23           1368  [Ljava.lang.invoke.MethodType; (java.base@21.0.6)
 824:             9           1368  com.google.protobuf.DescriptorProtos$FileOptions
 825:            19           1368  kotlin.reflect.jvm.internal.impl.serialization.deserialization.TypeDeserializer
 826:             5           1360  [Ljava.util.concurrent.ForkJoinPool$WorkQueue; (java.base@21.0.6)
 827:            34           1360  com.fasterxml.jackson.databind.MapperFeature
 828:            28           1352  [Lkotlin.reflect.KProperty;
 829:            13           1352  java.util.ResourceBundle$CacheKey (java.base@21.0.6)
 830:            21           1344  com.aerospike.vector.index.BatchIndexMetadata
 831:            21           1344  com.aerospike.vector.index.InternalIndexDefinition
 832:            56           1344  io.undertow.util.StatusCodes$Entry
 833:            33           1320  sun.security.util.DerInputStream (java.base@21.0.6)
 834:            33           1320  sun.security.util.DerValue (java.base@21.0.6)
 835:            33           1320  sun.security.x509.RDN (java.base@21.0.6)
 836:            54           1296  com.codahale.metrics.Counter
 837:            54           1296  io.netty.util.concurrent.FastThreadLocalRunnable
 838:            54           1296  kotlin.enums.EnumEntriesList
 839:            27           1296  kotlin.reflect.jvm.internal.impl.metadata.ProtoBuf$EnumEntry
 840:            54           1296  org.bouncycastle.asn1.ASN1ObjectIdentifier$OidHandle
 841:            23           1288  com.google.inject.internal.InjectorJitBindingData
 842:            23           1288  java.lang.reflect.AccessFlag (java.base@21.0.6)
 843:            23           1288  java.util.Collections$SynchronizedMap (java.base@21.0.6)
 844:            32           1280  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$IdentityMapping (java.management@21.0.6)
 845:            40           1280  com.sun.jmx.mbeanserver.NamedObject (java.management@21.0.6)
 846:            20           1280  io.netty.bootstrap.ServerBootstrap$ServerBootstrapAcceptor
 847:            16           1280  java.lang.invoke.BoundMethodHandle$Species_LLLL (java.base@21.0.6)
 848:            32           1280  org.glassfish.jersey.internal.util.collection.Values$LazyValueImpl
 849:            52           1248  jdk.proxy1.$Proxy0 (jdk.proxy1)
 850:             6           1248  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedClassDescriptor
 851:            31           1240  kotlin.reflect.jvm.internal.impl.storage.LockBasedStorageManager$LockBasedLazyValue
 852:             9           1224  com.google.protobuf.DescriptorProtos$FileDescriptorProto
 853:             3           1200  [Ljava.lang.invoke.LambdaForm; (java.base@21.0.6)
 854:            25           1200  com.google.common.collect.RegularImmutableSet
 855:            50           1200  kotlin.reflect.jvm.internal.KMutableProperty1Impl$$Lambda$0
 856:            30           1200  kotlin.reflect.jvm.internal.impl.storage.LockBasedStorageManager$MapBasedMemoizedFunctionToNotNull
 857:            30           1200  org.glassfish.jersey.uri.PatternWithGroups
 858:            21           1176  com.aerospike.vector.client.proto.HnswBatchingParams
 859:            49           1176  java.util.Optional (java.base@21.0.6)
 860:            49           1176  java.util.jar.Attributes$Name (java.base@21.0.6)
 861:            21           1176  kotlin.reflect.jvm.internal.impl.load.java.SpecialGenericSignatures$Companion$NameAndSignature
 862:            21           1176  org.glassfish.jersey.server.internal.ServerTraceEvent
 863:            29           1160  com.fasterxml.jackson.databind.DeserializationFeature
 864:            29           1160  com.fasterxml.jackson.databind.introspect.AnnotatedClass$Creators
 865:            29           1160  java.util.Locale (java.base@21.0.6)
 866:            29           1160  java.util.regex.Pattern$Ques (java.base@21.0.6)
 867:            24           1152  com.google.protobuf.MapField
 868:            18           1152  java.util.EnumMap (java.base@21.0.6)
 869:            48           1152  java.util.TreeMap$EntrySet (java.base@21.0.6)
 870:            24           1152  java.util.regex.Pattern$Curly (java.base@21.0.6)
 871:            24           1152  kotlinx.coroutines.EventLoopImplBase$DelayedResumeTask
 872:            18           1152  org.glassfish.jersey.server.model.Resource
 873:            36           1152  org.glassfish.jersey.server.model.ResourceMethod
 874:            36           1152  sun.nio.fs.UnixFileKey (java.base@21.0.6)
 875:            24           1152  sun.security.x509.OIDMap$OIDInfo (java.base@21.0.6)
 876:            13           1144  javax.management.openmbean.CompositeType (java.management@21.0.6)
 877:            13           1144  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedMemberScope$OptimizedImplementation
 878:            28           1120  com.codahale.metrics.Timer
 879:            20           1120  io.grpc.internal.BackoffPolicyRetryScheduler
 880:             2           1120  io.undertow.servlet.api.DeploymentInfo
 881:            35           1120  kotlinx.coroutines.ExecutorCoroutineDispatcherImpl
 882:            35           1120  kotlinx.coroutines.SupervisorJobImpl
 883:            10           1120  org.xnio.nio.NioTcpServer
 884:            27           1112  [Ljava.io.ObjectStreamField; (java.base@21.0.6)
 885:            23           1104  com.aerospike.flow.CancellableFlow
 886:            46           1104  com.google.inject.internal.FailableCache$1
 887:            46           1104  java.util.concurrent.atomic.AtomicLongArray (java.base@21.0.6)
 888:            46           1104  jdk.proxy1.$Proxy7 (jdk.proxy1)
 889:             4           1088  [Lio.netty.buffer.PoolArena;
 890:            17           1088  com.sun.jmx.mbeanserver.PerInterface (java.management@21.0.6)
 891:            17           1088  io.netty.channel.DefaultChannelPromise
 892:            34           1088  io.netty.handler.codec.http2.Http2ConnectionHandler$FrameDecoder
 893:            34           1088  java.util.concurrent.ForkJoinTask$RunnableExecuteAction (java.base@21.0.6)
 894:            27           1080  [Lorg.glassfish.jersey.server.internal.routing.Router;
 895:            27           1080  kotlinx.coroutines.StandaloneCoroutine
 896:             9           1080  org.glassfish.hk2.utilities.binding.AbstractBindingBuilder$ClassBasedBindingBuilder
 897:            27           1080  org.glassfish.jersey.server.model.MethodHandler$ClassBasedMethodHandler
 898:            27           1080  sun.security.provider.PolicyFile$PolicyEntry (java.base@21.0.6)
 899:            38           1072  [Ljavax.management.MBeanParameterInfo; (java.management@21.0.6)
 900:            15           1064  [Lcom.google.protobuf.Descriptors$Descriptor;
 901:            19           1064  [Ljava.lang.invoke.BoundMethodHandle$SpeciesData; (java.base@21.0.6)
 902:            19           1064  kotlin.reflect.jvm.internal.impl.util.Checks
 903:            19           1064  org.glassfish.jersey.server.model.internal.JavaResourceMethodDispatcherProvider$ResponseOutInvoker
 904:            22           1056  com.aerospike.client.cluster.Node$AsyncPool
 905:            33           1056  io.grpc.ServerInterceptors$InterceptCallHandler
 906:            44           1056  java.util.concurrent.ConcurrentSkipListMap$KeySet (java.base@21.0.6)
 907:            33           1056  sun.security.x509.AVA (java.base@21.0.6)
 908:             6           1040  [Lio.netty.util.concurrent.EventExecutor;
 909:             1           1040  [Ljava.lang.Character; (java.base@21.0.6)
 910:            26           1040  com.fasterxml.jackson.databind.SerializationFeature
 911:            26           1040  com.google.protobuf.Descriptors$DescriptorPool$PackageDescriptor
 912:            13           1040  java.util.concurrent.ConcurrentHashMap$TreeNode (java.base@21.0.6)
 913:            26           1040  kotlin.reflect.jvm.internal.impl.protobuf.GeneratedMessageLite$ExtensionDescriptor
 914:            43           1032  com.google.protobuf.ByteString$LiteralByteString
 915:            43           1032  java.util.concurrent.ConcurrentSkipListMap$Values (java.base@21.0.6)
 916:            16           1024  java.lang.invoke.BoundMethodHandle$Species_LJ (java.base@21.0.6)
 917:             8           1024  java.text.DecimalFormatSymbols (java.base@21.0.6)
 918:            32           1024  kotlin.reflect.jvm.internal.KFunctionImpl$$Lambda$0
 919:            63           1008  com.google.inject.assistedinject.FactoryProvider2$ThreadLocalProvider
 920:            21           1008  org.glassfish.jersey.inject.hk2.Hk2Helper$1
 921:             6           1008  org.glassfish.jersey.internal.guava.LocalCache
 922:            25           1000  com.google.protobuf.Descriptors$EnumValueDescriptor
 923:            31            992  java.lang.ProcessEnvironment$Value (java.base@21.0.6)
 924:            31            992  java.lang.ProcessEnvironment$Variable (java.base@21.0.6)
 925:            31            992  java.security.Provider$EngineDescription (java.base@21.0.6)
 926:            41            984  kotlin.reflect.jvm.internal.impl.metadata.deserialization.Flags$BooleanFlagField
 927:            15            960  com.codahale.metrics.SlidingTimeWindowArrayReservoir
 928:            20            960  io.grpc.internal.RetryingNameResolver
 929:            40            960  java.util.HashMap$Values (java.base@21.0.6)
 930:            24            960  org.glassfish.jersey.internal.guava.LocalCache$AccessQueue$1
 931:            20            960  sun.nio.fs.UnixPath (java.base@21.0.6)
 932:            17            952  io.grpc.internal.KeepAliveEnforcer
 933:            17            952  io.grpc.netty.Http2ControlFrameLimitEncoder
 934:            23            920  com.fasterxml.jackson.databind.deser.impl.PropertyBasedCreator
 935:            23            920  com.google.inject.internal.ConstructorInjectorStore$1
 936:            23            920  com.google.inject.internal.MembersInjectorStore
 937:            23            920  com.google.inject.internal.MembersInjectorStore$1
 938:            23            920  com.google.inject.internal.WeakKeySet
 939:            23            920  org.yaml.snakeyaml.tokens.Token$ID
 940:            23            920  picocli.CommandLine$Help$Ansi$Style
 941:            38            912  jdk.proxy2.$Proxy8 (jdk.proxy2)
 942:            38            912  org.bouncycastle.jce.provider.BouncyCastleProvider$JcaCryptoService
 943:            38            912  org.glassfish.jersey.inject.hk2.ContextInjectionResolverImpl$CacheKey
 944:            28            896  [Ljava.security.spec.AlgorithmParameterSpec; (java.base@21.0.6)
 945:            28            896  [Lorg.bouncycastle.asn1.x509.AlgorithmIdentifier;
 946:             8            896  com.sun.security.sasl.Provider$ProviderService (java.security.sasl@21.0.6)
 947:            14            896  javax.management.openmbean.SimpleType (java.management@21.0.6)
 948:            16            896  org.glassfish.jersey.message.internal.MsgTraceEvent
 949:            28            896  org.jboss.logging.Slf4jLocationAwareLogger
 950:            13            888  [Lkotlin.reflect.KParameter;
 951:             8            880  [D (java.base@21.0.6)
 952:            22            880  com.aerospike.client.async.EventState
 953:            22            880  com.google.protobuf.GeneratedMessageV3$FieldAccessorTable$SingularFieldAccessor
 954:            22            880  io.netty.resolver.AddressResolverGroup$1
 955:            22            880  io.netty.resolver.InetSocketAddressResolver
 956:            10            880  sun.invoke.util.Wrapper (java.base@21.0.6)
 957:            10            880  sun.security.x509.X500Name (java.base@21.0.6)
 958:            12            864  com.google.inject.internal.LinkedBindingImpl
 959:             9            864  java.lang.invoke.BoundMethodHandle$Species_LLLLLL (java.base@21.0.6)
 960:            18            864  java.lang.invoke.VarForm (java.base@21.0.6)
 961:            36            864  kotlinx.coroutines.internal.Symbol
 962:            27            864  org.glassfish.jersey.server.internal.routing.MethodRouting
 963:            27            864  org.glassfish.jersey.server.internal.routing.PushMethodHandlerRouter
 964:            26            856  [Lcom.google.protobuf.Descriptors$OneofDescriptor;
 965:             1            840  [[[C (java.base@21.0.6)
 966:             7            840  com.aerospike.client.policy.WritePolicy
 967:             7            840  com.fasterxml.jackson.databind.cfg.BaseSettings
 968:            35            840  java.util.regex.Pattern$Start (java.base@21.0.6)
 969:            35            840  jdk.proxy1.$Proxy13 (jdk.proxy1)
 970:            35            840  kotlin.reflect.jvm.internal.KClassImpl$$Lambda$0
 971:             7            840  kotlin.reflect.jvm.internal.impl.serialization.deserialization.builtins.BuiltInsPackageFragmentImpl
 972:            35            840  kotlinx.coroutines.internal.ContextScope
 973:            13            832  com.fasterxml.jackson.core.JsonToken
 974:            26            832  com.fasterxml.jackson.databind.introspect.AnnotationCollector$OneAnnotation
 975:            26            832  java.security.spec.ECFieldF2m (java.base@21.0.6)
 976:            13            832  java.util.ResourceBundle$BundleReference (java.base@21.0.6)
 977:            26            832  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$2
 978:            26            832  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$6
 979:            26            832  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$7
 980:            26            832  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$8
 981:            26            832  org.glassfish.hk2.utilities.binding.AbstractBinder$2
 982:             1            816  [Lcom.aerospike.client.cluster.Connection;
 983:             3            816  [Lcom.fasterxml.jackson.core.sym.CharsToNameCanonicalizer$Bucket;
 984:            17            816  io.grpc.internal.ServerImpl$ServerTransportListenerImpl
 985:            17            816  io.grpc.netty.NettyServerHandler$1
 986:            34            816  io.netty.handler.codec.http2.DefaultHttp2ConnectionDecoder$FrameReadListener
 987:            34            816  java.time.format.DateTimeFormatterBuilder$CompositePrinterParser (java.base@21.0.6)
 988:            20            800  io.netty.util.internal.RecyclableArrayList
 989:            10            800  io.undertow.Undertow$ListenerConfig
 990:            25            800  jdk.incubator.vector.VectorOperators$UnaryImpl (jdk.incubator.vector@21.0.6)
 991:            10            800  sun.util.calendar.ZoneInfo (java.base@21.0.6)
 992:            33            792  [Lsun.security.x509.AVA; (java.base@21.0.6)
 993:            33            792  com.aerospike.connect.metrics.DefaultSettableGauge
 994:             9            792  com.fasterxml.jackson.databind.deser.std.CollectionDeserializer
 995:            11            792  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$CompositeMapping (java.management@21.0.6)
 996:             7            784  org.glassfish.jersey.internal.inject.SupplierClassBinding
 997:            24            768  com.google.protobuf.MapField$MutabilityAwareMap
 998:            16            768  java.time.temporal.ChronoUnit (java.base@21.0.6)
 999:            32            768  jdk.proxy2.$Proxy23 (jdk.proxy2)
1000:            24            768  kotlin.reflect.jvm.internal.impl.load.java.typeEnhancement.JavaTypeQualifiers
1001:            19            760  com.fasterxml.jackson.core.JsonParser$Feature
1002:             5            760  sun.security.provider.HashDrbg (java.base@21.0.6)
1003:            31            744  com.google.inject.internal.ConstantFactory
1004:             3            744  kotlinx.coroutines.scheduling.CoroutineScheduler$Worker
1005:            23            736  com.aerospike.flow.CancellableFlow$job$1$1
1006:            23            736  com.fasterxml.jackson.databind.util.LRUMap
1007:            23            736  com.fasterxml.jackson.databind.util.internal.LinkedDeque
1008:            23            736  com.google.inject.internal.ConstructorInjectorStore
1009:            23            736  com.google.inject.internal.ProvisionListenerCallbackStore
1010:            23            736  kotlin.reflect.jvm.internal.impl.incremental.components.NoLookupLocation
1011:            23            736  org.glassfish.jersey.server.spi.internal.ParamValueFactoryWithSource
1012:            13            728  kotlin.reflect.jvm.internal.impl.types.SimpleTypeImpl
1013:             7            728  org.glassfish.jersey.internal.inject.SupplierInstanceBinding
1014:            18            720  com.aerospike.client.Operation$Type
1015:            18            720  com.google.protobuf.Descriptors$FieldDescriptor$Type
1016:            10            720  io.undertow.server.protocol.http.HttpOpenListener
1017:             9            720  java.lang.invoke.BoundMethodHandle$Species_LLLJ (java.base@21.0.6)
1018:            15            720  java.lang.invoke.SimpleMethodHandle (java.base@21.0.6)
1019:            45            720  org.bouncycastle.pqc.jcajce.provider.sphincsplus.SPHINCSPlusKeyFactorySpi
1020:            18            720  org.glassfish.jersey.message.ReaderModel
1021:            18            720  org.glassfish.jersey.message.WriterModel
1022:            10            720  org.xnio.nio.NioTcpServerHandle
1023:            19            712  [Lkotlin.reflect.jvm.internal.impl.util.Check;
1024:            22            704  com.aerospike.client.async.NettyCommand$InboundHandler
1025:            22            704  com.aerospike.client.async.NettyConnection
1026:            22            704  com.aerospike.client.async.ScheduleTask
1027:            22            704  com.aerospike.vector.storage.AerospikeStorageId
1028:            22            704  io.netty.resolver.DefaultNameResolver
1029:            22            704  java.lang.reflect.ClassFileFormatVersion (java.base@21.0.6)
1030:            22            704  java.util.AbstractMap$SimpleImmutableEntry (java.base@21.0.6)
1031:            11            704  org.glassfish.jersey.internal.guava.LocalCache$StrongAccessEntry
1032:            11            704  sun.nio.ch.SelectionKeyImpl (java.base@21.0.6)
1033:            29            696  com.google.common.collect.SingletonImmutableSet
1034:            29            696  jdk.proxy2.$Proxy53 (jdk.proxy2)
1035:            29            696  org.bouncycastle.jcajce.provider.asymmetric.compositesignatures.KeyFactorySpi
1036:            29            696  org.glassfish.jersey.uri.internal.UriPart
1037:             1            688  [Lkotlin.reflect.jvm.internal.impl.types.error.ErrorTypeKind;
1038:            17            680  io.grpc.Status$Code
1039:            17            680  io.grpc.netty.GrpcHttp2HeadersUtils$GrpcHttp2ServerHeadersDecoder
1040:             5            680  sun.security.x509.X509CertImpl (java.base@21.0.6)
1041:            28            672  com.fasterxml.jackson.databind.introspect.AnnotatedMethodMap
1042:            12            672  com.google.inject.internal.FactoryProxy
1043:            28            672  com.google.protobuf.GeneratedMessageV3$FieldAccessorTable$SyntheticOneofAccessor
1044:            12            672  java.lang.OutOfMemoryError (java.base@21.0.6)
1045:            12            672  java.lang.WeakPairMap$Pair$Weak (java.base@21.0.6)
1046:            12            672  java.lang.WeakPairMap$Pair$Weak$1 (java.base@21.0.6)
1047:            21            672  sun.security.x509.AVAKeyword (java.base@21.0.6)
1048:             9            648  io.netty.handler.codec.http2.Http2Exception$StacklessHttp2Exception
1049:             9            648  java.lang.invoke.MethodHandleImpl$IntrinsicMethodHandle (java.base@21.0.6)
1050:            27            648  java.security.spec.ECFieldFp (java.base@21.0.6)
1051:            27            648  java.time.LocalTime (java.base@21.0.6)
1052:             9            648  kotlin.reflect.jvm.internal.impl.storage.LockBasedStorageManager$5
1053:            27            648  org.glassfish.jersey.server.internal.routing.PushMatchedMethodRouter
1054:            27            648  org.glassfish.jersey.server.internal.routing.Routers$EndpointRouter
1055:             9            648  org.glassfish.jersey.server.model.RuntimeResource
1056:            13            640  [Ljava.nio.channels.SelectionKey; (java.base@21.0.6)
1057:            10            640  com.aerospike.vector.cluster.Cluster$ClusterEpoch
1058:             8            640  com.google.protobuf.DescriptorProtos$EnumDescriptorProto
1059:             8            640  com.google.protobuf.Descriptors$FileDescriptor
1060:            20            640  io.grpc.internal.DelayedClientTransport$3
1061:            20            640  io.grpc.internal.ManagedChannelOrphanWrapper
1062:            20            640  io.grpc.netty.NettyServer$3
1063:            20            640  io.grpc.netty.NettyServer$ListenSocket
1064:            20            640  io.netty.bootstrap.ServerBootstrap$ServerBootstrapAcceptor$1
1065:            20            640  java.security.SecurityPermission (java.base@21.0.6)
1066:            10            640  java.util.Hashtable (java.base@21.0.6)
1067:            20            640  kotlin.reflect.jvm.internal.impl.serialization.deserialization.AnnotationDeserializer
1068:            10            640  org.xnio.nio.QueuedNioTcpServer2
1069:            14            624  [Lcom.google.protobuf.Descriptors$EnumValueDescriptor;
1070:            13            624  com.aerospike.vector.client.proto.StandaloneIndexParams
1071:            13            624  com.aerospike.vector.index.IndexCreateOperation
1072:            39            624  java.time.format.DateTimeFormatterBuilder$CharLiteralPrinterParser (java.base@21.0.6)
1073:            13            624  javax.management.MBeanNotificationInfo (java.management@21.0.6)
1074:             6            624  jdk.incubator.vector.LaneType (jdk.incubator.vector@21.0.6)
1075:            26            624  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$0
1076:            26            624  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$1
1077:            26            624  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$10
1078:            26            624  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$11
1079:            26            624  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$12
1080:            26            624  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$13
1081:            26            624  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$14
1082:            26            624  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$15
1083:            26            624  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$16
1084:            26            624  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$17
1085:            26            624  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$3
1086:            26            624  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$4
1087:            26            624  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$5
1088:            26            624  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$9
1089:            26            624  kotlin.reflect.jvm.internal.KDeclarationContainerImpl$Data$$Lambda$0
1090:            26            624  kotlin.reflect.jvm.internal.impl.protobuf.ExtensionRegistryLite$ObjectIntPair
1091:            13            624  sun.security.jca.ProviderConfig (java.base@21.0.6)
1092:             7            616  com.google.protobuf.Descriptors$EnumDescriptor
1093:             7            616  java.util.concurrent.TimeUnit (java.base@21.0.6)
1094:            12            608  [Ljava.lang.invoke.LambdaFormEditor$Transform; (java.base@21.0.6)
1095:             4            608  java.util.GregorianCalendar (java.base@21.0.6)
1096:            19            608  kotlin.reflect.jvm.internal.impl.serialization.deserialization.MemberDeserializer
1097:            25            600  java.time.Duration (java.base@21.0.6)
